Data	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)	VENTO VELOCIDADE (m/s)
23-fev-2012	5,2	4,6	3,8	2,6	1,7	1,8	1,3	0,7	1,1	0,9	1,4	3,2	3,4	5	3,5	4,9	4,8	3,8	5,1	5,5	5,3	5	4,9	3,9
24-fev-2012	3,6	4,2	5,3	2,7	2,5	2	2,3	1,2	1,5	1,5	2,4	5	4,8	4,6	4,6	3,3	3,5	4,1	4,7	4,8	5,2	3,9	2,8	2,3
25-fev-2012	2,1	3,4	3	2,8	2,6	3,2	2,1	1,4	1,4	0,7	3,3	4,4	5,1	3,7	3,1	2,7	5	3,4	4,5	4,4	5,3	4	4,6	4,8
26-fev-2012	5,5	0,6	1,2	0,5	0,4	0,7	0,5	0,7	0,7	0,8	1,6	3,1	2,5	3,2	3,4	4,4	3,8	5	5,5	4,6	6,2	5,6	5,1	4,6
27-fev-2012	3,9	2,9	3,7	1,6	2,4	2,2	2,2	1,4	1,1	0,4	1,6	3,9	5,2	3,8	3,8	3,1	1,7	3,1	0,8	1,8	3,9	3,2	5,1	4,7
28-fev-2012	5	3,3	3,6	3,8	2,4	0,9	1,6	0,9	1,1	1,1	2	4,3	5,3	3,6	4	5,4	5,9	4,9	1,6	4,3	4,5	3,2	2,8	2,8
29-fev-2012	3,2	3,9	3,8	3,6	2,2	1,7	0,7	1	1,6	0,8	1,6	2,8	4	3,9	4,4	3,4	4,1	5,3	5	4,7	6,4	4,7	5,3	5,7
01-mar-2012	5,6	4,3	2,7	4,4	3,5	2,1	1,8	2,4	1,1	0,8	1,2	3,4	5,2	5	3,8	5,4	5,4	4,8	5,1	5,3	5,1	3,4	3,8	4
02-mar-2012	5,7	4,5	4,8	3,4	2,7	1,4	0,7	0,4	1	1,1	1,9	3,2	3,2	2,9	3,9	4,1	4,3	4,3	3,9	4,2	4,7	3,3	1,6	2,3
03-mar-2012	2,9	3,8	4,2	4	4,2	3,6	3,6	2,2	1,9	1,8	3,3	2,9	4	3,6	3,1	3	4,3	4,4	4,5	5,6	5	4,6	4,5	4,9
04-mar-2012	5,2	4,1	5	3,3	2,8	2,8	2,2	1,2	1,6	0,8	2	3,5	4,7	4,4	3,2	4,8	4,6	5,5	5,8	6	6	3,9	3,6	3,3
05-mar-2012	4,8	3,8	3,1	2,9	2,9	1,4	2,3	1,1	1,6	0,5	3	4,9	5,2	3,8	4,9	4,5	5,1	5,2	5,3	5,8	4,1	3,5	3	3,2
06-mar-2012	2,9	3,2	3,4	2,6	2,6	2,7	1,2	1,9	0,7	0,9	1,8	3,9	3,4	3,5	3,9	4,3	4,2	4,2	4,4	5	5,7	4,6	3,9	4
07-mar-2012	4,2	4,3	3,3	2,9	2,6	2,2	1,1	1,6	1,3	1,2	1,5	2,7	3,2	4,2	4	3,1	4,7	4,7	5,4	5,1	5,4	4,3	4,3	3,8
08-mar-2012	4,6	4,7	2,8	2,3	2,1	1,9	1,4	0,7	1,3	0,8	1,5	3	3,5	4,5	4,4	4,1	4,4	6,5	6,4	6,1	6,3	4,7	4,1	5,5
09-mar-2012	6,4	6,3	6,1	4,3	1,6	1,4	1,2	1	1,5	0,8	0,8	1,7	2,7	2,8	4,8	2,8	3	5,5	6,1	5,6	4,4	4,9	1,8	2
10-mar-2012	1,7	1,3	1,8	2,6	1,5	2,2	2,1	2,2	1,5	0,9	2,2	2,1	2,4	2,5	3	3,5	2,7	4	2,7	4,1	4,3	3,3	2,5	2,7
11-mar-2012	1,3	2,3	1,5	0,9	0,8	2,6	4,1	2,5	2,3	2,4	2,4	2,3	3,4	4,1	3,4	3,1	3,2	1,3	2,6	5	1,5	0,4	0,6	1,2
12-mar-2012	2,4	1,4	2,3	2,7	2,4	2,1	1,3	0,9	1,1	1,1	1,4	3	4	3,5	4,1	4,6	4,7	4,7	4,5	5,3	5,1	3,6	4,1	4,9
13-mar-2012	4,9	4,5	4,2	3,1	2,3	2	0,8	0,4	1	1,9	3,4	3,8	4,1	4,8	3	2,8	2,8	4,3	5,4	5,7	5,5	4,5	4,2	5,5
14-mar-2012	5,7	6,6	5,3	4,5	2,8	1,9	2,6	1,6	1,1	1,3	2,5	2,7	3,9	4,2	5,2	6,8	6	4,2	4,8	5,9	4,6	4,6	3,9	5
15-mar-2012	4	5,2	5,3	3,7	2,2	1,2	1,1	1,2	0,6	0,8	3,1	3,5	4,7	4,2	3,9	4,1	3,7	4,8	5,5	4,7	5,7	4,2	3,6	4,6
16-mar-2012	4,6	4	3,1	2,7	1,8	1,1	1,6	2,3	1,9	1	2,9	4	4,3	4,6	4,7	5,1	5	5,9	5,7	6,8	6	5	4,8	5,4
17-mar-2012	6,1	4,8	3,6	2,6	1,5	1,3	1,4	0,6	1,6	1,6	1,7	4,5	3,8	4,7	4,4	5,4	5,8	6,7	6,6	6,7	5,5	4,8	5,5	4,9
18-mar-2012	4,1	4,9	4,3	2,8	2,1	1,5	1	0,8	1,3	0,6	3,1	4,3	4,4	5	5,7	6,7	6,3	5,6	5,9	6,1	4,8	3,2	2,6	2,8
19-mar-2012	3,6	3,1	2,8	2,5	1,5	1,5	1,1	0,7	0,5	0,5	2,7	3,3	3,4	4,6	4,9	5,6	5,7	5,6	6,4	6,4	5,3	4,8	5,3	3,6
20-mar-2012	4,3	3,7	2,5	3	2,6	2,3	1,7	1,3	0,6	1,6	2,3	3,3	4	3,5	4,4	5,1	4,7	3,7	5	6,3	6,1	3,5	3,8	3,6
21-mar-2012	3,7	4,9	4,3	3,6	2,6	2,5	1,7	0,6	1,3	0,7	1,9	3,5	3,2	2,8	3,5	4,8	5,3	5,5	5,5	5,3	4,7	5	3,8	3,4
22-mar-2012	0,6	1,3	1,7	3	3,8	2,7	1,6	0,7	0,4	0,7	2,6	3,5	4,1	5,5	6	6,1	5,1	5,5	5,3	4,2	4,9	4,4	4,9	5
23-mar-2012	3,1	3,1	3,3	3,4	4,6	4,1	3,3	3,7	2,4	1,1	2,5	4	4,7	4,2	3,7	4,9	3,9	4,7	4,6	5,1	4,3	3,6	3,8	4,8
24-mar-2012	6,2	6,3	4,5	4	3,1	2,2	2,6	2,2	2,7	1,8	2,3	4,8	3,6	3,6	2,6	4,5	3	3,8	4,7	4,9	4,1	3,1	2,5	3,7
25-mar-2012	4,3	3,8	3,5	3,2	3	2,7	1,8	0,7	1,2	0,9	1,1	3,7	3,6	2,8	4,4	3	6,5	4,8	5	3,5	2,7	2,8	2,2	3,3
26-mar-2012	3,6	4,1	2,9	2,3	2	1,2	1,3	1,6	1,1	0,5	1,6	2,1	2,5	2,8	3,1	1,9	3,8	4	5,2	5	4,3	3	3	2,7
27-mar-2012	3,2	3,8	3,9	4,6	5	3,8	2,4	2,4	3	2,5	3,5	5,2	4,2	4,9	4,9	5,3	4,4	5,2	5,2	5,7	5,9	3,4	4,8	3,3
28-mar-2012	4,4	4,7	4	3	3,6	2,1	2,7	2,2	2	1,5	3,3	4,2	4,5	3,8	2,6	2,7	3,7	4,5	5,4	5	4,8	3,5	4,3	4,2
29-mar-2012	4,6	4,6	4,8	4,2	3,4	2,7	2,5	3,3	2,3	2,3	2,3	3,5	4,5	4,3	5,5	5,2	5,5	5,5	5,7	5,7	4,8	3,9	5,9	6,4
30-mar-2012	6	4,9	3	2,5	1,7	2,3	0,9	0,8	0,5	1,2	3	4,6	5,1	5,1	5,3	5,8	5,8	6,4	6,9	6,8	5,6	5,2	5,1	5,5
31-mar-2012	6,5	5,2	5,4	4,3	3	2,2	1,1	0,4	0,5	0,4	1,7	4,9	3,8	3,5	4,5	3,8	4,7	5,5	5,8	5,9	5,1	3,9	4,1	3,2
01-abr-2012	3,5	5	4,5	5,4	3,1	2,6	2,6	1,6	1,2	1,1	2,4	3	2,8	3	3,2	3,8	4,3	5	4,6	4	4,5	4,6	4	4,9
02-abr-2012	4,5	4,5	4,8	4,8	4,8	3,5	3,3	2,4	1,5	0,2	2,1	2,5	3,3	3,1	3,7	3,6	5,1	6,5	5,8	5,7	5,9	4,6	3,8	4,7
03-abr-2012	4,3	4,6	4,4	2,9	3,3	3	1,7	2,1	2,1	1,3	3,7	5,1	4,2	4,2	5,6	4,9	5,5	5,3	5,7	5,7	5,5	4,4	5	4,5
04-abr-2012	4,8	5	4,2	3,5	2,7	2,2	2	1,6	1,8	1,4	2,9	4,1	3,6	4	3,9	3,6	3,9	4,7	5,8	6	5	3,9	3,7	4,7
05-abr-2012	4,7	5,1	3,6	1,9	2	1,5	1,7	1,2	1,5	0,8	2,6	4,2	4	4,4	4,4	4,6	4,4	5,4	6,5	6,5	5,3	4	4,3	4,6
06-abr-2012	5,3	6	5	4,4	3,5	3	2,9	2,4	1,6	0,7	3,7	3,7	4,7	5	6,1	5,1	6,4	6,4	5,3	5,9	5,1	4,2	4,6	5,6
07-abr-2012	3,9	4,9	3,3	2,3	2,7	2,8	2,1	1,5	1,3	0,7	2,2	4,4	4,7	4,3	4	5,3	6,6	4,5	6,5	6	4,9	4,6	4,1	5,5
08-abr-2012	4,4	3,9	2,1	2,8	2,8	2,4	1,7	2,9	2,5	2,3	4,7	4,7	4,3	4,2	4,1	5	4,1	5,5	6,2	5,7	5,1	4,3	5	6,1
09-abr-2012	6,1	4,7	2	2,4	2,6	1,8	1,3	1,5	0,8	0,7	2,3	3,5	2,5	3,3	3,1	2,6	4,4	4,6	4,7	1	0,9	1,8	2,2	0,9
10-abr-2012	3,3	2,9	2,7	2,9	1,9	1,8	1,4	1,1	1,1	1,6	1,5	2,4	3,3	3,6	2,6	2,9	2,1	3,7	6,2	6	5	4,6	3	4,4
11-abr-2012	5,7	5,5	4,9	5,1	3,9	3,4	2,8	1,9	2	2,7	2,3	2,4	3,6	3,9	3,1	3,4	3,3	2,9	3,8	4	4	3,6	4	4,1
12-abr-2012	4,7	4,2	1,9	2	1,6	1,6	2,4	1,7	1,2	1,5	3,1	3	2,9	3,3	3,3	2,7	3,4	4,7	4,4	5,9	4,7	2,8	3,8	4,1
13-abr-2012	4,3	3,8	4,4	3,1	2,9	2	2,2	1,7	0,4	1,1	2,2	4,1	3,1	3	3,4	3,1	3,8	5,5	6	6,3	5,2	4,1	3	3,7
14-abr-2012	4,3	3,8	3,8	2,8	2,2	2,3	1	0,7	1,8	2	2,5	3,4	3,1	3,2	3	4,6	5,8	5,7	5,9	5,7	4,9	4,9	4,8	4,4
15-abr-2012	4,9	5	3,6	3,7	2,9	2,4	1,9	1	1	1	2,7	4,2	2,6	3,5	5,2	5,9	5,9	5,5	4,2	5,1	5,5	4,1	3,2	4,2
16-abr-2012	4,1	5,1	3,8	3,2	1,6	1,6	1,2	1,1	0,8	0,8	2,5	4,1	4,4	5,7	6,4	5,9	7	7	6,7	6,1	5	2,9	4,3	4
17-abr-2012	3,5	3,2	3	2,5	1,6	1,2	1,4	0,7	0,9	1,4	2,7	3,5	3	3,3	2,7	2,4	3,5	4,8	5,3	5,9	6,4	3,9	3,5	2,6
18-abr-2012	3,9	2,4	2,5	2	1,8	1	0,6	1,1	0,5	0,6	2,6	4,4	3,5	2,3	3,5	3,7	4,8	5,1	6,4	6,2	4,6	3,4	3,9	2,9
19-abr-2012	3,7	3,1	3	1,4	1,3	1,1	1,6	1,2	0,3	1,1	2,7	2,6	2,6	3	2,7	2,6	4,5	5,2	5,9	5,1	5,2	3,7	4,1	4,7
20-abr-2012	3,8	3,4	3,4	1,4	2,2	2,5	1,2	1	0,9	0,7	1,6	3,3	3	3,9	3	4,8	4,8	5,8	6,4	6	5	4	2,5	3
21-abr-2012	3,8	3,9	3,9	2,6	2,6	1,9	1,8	1,6	2,4	2,2	2,8	3,8	4	3,2	4,2	4,5	5,9	5,9	5,7	6	4,8	3,7	3,9	4
22-abr-2012	4,3	5	3,7	3,3	1,9	1,5	0,8	0,3	0,9	1	1,6	3,3	3	3,5	4	4,6	4,4	6,7	6,9	6,9	5,9	4,3	5,4	5,6
23-abr-2012	5,4	5,8	4,6	2,9	3	1,7	1,6	1,2	1,2	0,9	2,4	4,2	4,8	4	4,9	5,1	5,6	6,7	6,4	6,3	5,7	3,8	3,9	5
24-abr-2012	5,8	6,2	4,5	4,3	3,8	2,9	2,1	1,4	1,2	2,1	4,5	3,8	4,7	4,7	5	4	4,2	6,5	6,7	5,3	5	4,9	5,5	5,6
25-abr-2012	5,3	4,3	3	2,7	3	1,3	1,4	0,8	0,6	0,6	2,4	3	4,1	4,8	5,1	4,3	5,1	5,6	4,7	4,3	4,4	3,4	3,5	4,8
26-abr-2012	5	4,7	3,2	3,3	2,9	1,2	1,3	1,5	1	1,2	2,8	4,4	4,1	3,8	3,7	4	5,2	6	5,7	6,1	4,7	4,2	4,3	4,6
27-abr-2012	4,8	5,4	4,6	3	3,1	3,3	2,3	1,9	1,3	2	3,6	4,8	4,3	3,9	3,5	3,4	4,9	4,8	6,2	5,7	5,5	4,5	4	3,7
28-abr-2012	3,6	4,1	4,8	4	4,5	3,3	3,5	2,4	0,8	0,3	2,2	3,2	3,6	3,6	3,8	5,8	5,4	5,6	6,1	6,3	4,6	3,9	3,2	3,5
29-abr-2012	3,5	4	3,8	2,8	2,4	2,7	1,5	1	0,4	0,6	2	3,9	3,5	3,8	3,2	3,3	4,5	5	5,8	5,6	5,2	4,1	3	3,5
30-abr-2012	4,9	5,2	5	3,6	3,1	3	2,6	1,5	0,8	1	2	3,6	3,5	3,7	5	3,7	5,3	5,8	5,9	6,7	5,1	3,5	2,9	3,8
01-mai-2012	4,5	4,5	3,1	2,8	1,7	1,3	1,6	2	1,4	2	4	3,5	3,6	3,5	2,8	4,4	5,2	4,4	5,5	6,4	5,7	4	4,6	5,5
02-mai-2012	5,5	4,5	4	1,8	3,5	2,4	1,8	1,8	2,4	1,7	3,1	4	4,5	4,9	5,5	5,5	6,6	6,6	7	6,3	5,9	5,1	5,7	5,4
03-mai-2012	4,7	4,9	4,7	3,8	2,7	3,8	2,7	1,8	1,1	0,8	2,7	3,9	4,5	4,7	3,4	4,8	5,5	7,4	6,9	6,9	6,2	6,3	6,3	6,8
04-mai-2012	6,2	5,7	4,4	3,5	2,6	2,3	1,3	2	0,9	1,6	4,2	3,2	4,3	4,1	3,9	4,2	4,7	6,4	5,9	5,2	5,9	4,9	4,7	5
05-mai-2012	4,6	4,4	3,1	2,8	1,6	1,6	2,9	1,5	0,5	1	2,2	3,7	3,6	3,6	3,1	4,4	5,1	5,8	6,2	5,1	5,4	4,3	4,6	5,1
06-mai-2012	5,3	4,4	3,2	2,3	2,3	3,2	3,1	1,4	1	0,7	3,1	4,3	3,7	4,1	3,8	3,9	4,7	6	6	6,8	5,2	4,7	6,4	5,2
07-mai-2012	4,9	4,1	4,3	1,9	0,8	0,9	2,3	1,6	0,3	0,9	2,2	4	3,8	5,2	3,4	5,3	5,4	5,5	6,8	6,6	6,4	5,7	5,5	5,8
08-mai-2012	5,1	4,2	4,7	3,2	3,2	2,9	2,1	3,1	2,5	1,9	3,9	4	4,6	4,2	3,6	3,3	4	4,9	5,5	6,3	5,5	4,1	4,2	5,7
09-mai-2012	5,1	4,6	1,9	0,9	1,4	1,1	0,9	1,8	1,5	0,7	2,4	3,5	3,8	3,7	3,1	2,1	5,9	5,3	5,5	5,5	4,4	3,2	2,7	3,8
10-mai-2012	5,3	5,2	4,4	3,1	2,1	2,8	2,2	1,4	2,7	1	1,8	2,9	2,1	3	2,8	4,8	5,1	6,5	6,2	5,9	4,3	4,2	5,5	5,3
11-mai-2012	5,4	5,5	5,4	4,6	3,4	1,6	1,1	1,2	1,6	0,6	2,7	4,2	3,8	4,2	3,9	4,2	5,6	5,5	5,2	4,6	3,9	4,4	3,9	4,5
12-mai-2012	5,8	5,5	5	4,7	3,1	2,5	2,1	2,3	1,7	2,3	2,5	3,6	4,8	4,3	4,5	6	6,7	5,3	6,1	6,5	6,1	4,8	5,9	5,7
13-mai-2012	6,2	6,9	5,8	4,4	3,8	2,7	2	1,7	1,6	1,1	2,5	4,4	5,5	6,6	6,9	7,3	6,5	6,4	6,5	5,3	4,2	3	3,5	4,2
14-mai-2012	5	4,2	3,9	4,3	2,4	1,8	2	2	2	1,8	4,1	4	4,4	5,8	6,4	5,9	6,2	6,2	6,2	6,8	5,8	5,7	5,4	5,9
15-mai-2012	5,8	6	5,4	5,5	2,9	1,8	2,8	2,5	1,2	0,9	3,1	4	4,7	4,7	5,3	5,5	6,4	7,1	6,9	6,3	5,6	3,6	5,4	4,7
16-mai-2012	4,5	4,7	4,6	4,3	2,4	1,7	2,1	0,9	1,4	0,8	3,5	4,8	5,8	5,4	5,6	5,9	5,8	6	6,2	5,9	4,6	3,5	3,6	3,4
17-mai-2012	3,1	4,1	3,9	3,3	2,9	2,1	2,5	1	1	0,8	1,9	4,4	4,5	5,4	6	5,6	5,2	5	5,7	6	4,6	3,3	4	3,1
18-mai-2012	3,8	4	4,1	4,3	2,4	1,9	2,1	2,3	1,8	1,3	2	5	5,4	4,8	4,7	4,9	5,4	5,3	6,1	5,8	5,1	3,8	3,9	4
19-mai-2012	4,2	4,2	3,8	3,8	4,2	4	2,4	1,4	2,3	1,1	3	4,5	3,4	4,3	4	2,8	6,2	6,8	4,9	7,2	5,4	4,2	5,2	4,1
20-mai-2012	4,3	6,1	3,9	3,1	2,3	3,4	1,7	1	1,5	2,2	2,7	3,8	3,8	5,1	4,5	5,3	4,5	5,2	5,8	5,7	5,5	4	4,3	6
21-mai-2012	6	5,3	4,4	3	2,6	2,2	3,1	1,3	2	1,6	2,3	3,3	4,5	3,7	3,4	3,5	6,5	5,9	6,3	6,3	5,8	4,9	4,3	4,2
22-mai-2012	3,7	2,8	1,5	1,2	2,6	1,2	2,1	1,5	1,1	1	0,9	2,2	2,5	4,1	4,1	2,6	4,5	6,2	6,5	5,6	5,1	4,1	4,5	6
23-mai-2012	5,6	4	3,9	1,6	2,2	1,3	0,6	0,9	1,7	0,7	1,2	1,5	2,1	2,8	2,3	2,7	5,5	5	5,2	5,4	6,4	6,5	7	5,4
24-mai-2012	3,6	3,1	2,1	1,8	2,3	1,5	2	1,3	1,2	0,9	1,7	2,8	3,1	4,3	4	4,4	4,6	3,7	5,2	5,4	4,8	3,3	3,3	3,9
25-mai-2012	4,3	4,4	3,6	3,3	3	1,7	0,9	0,8	1,1	0,7	1,8	3,5	3,9	4,5	5,1	4,3	4,6	5,7	5,1	6,1	4,9	2,9	2,7	3,8
26-mai-2012	3,4	4,5	3,7	3,5	2,6	1,8	0,8	1,6	1,2	0,8	2,6	3,7	4,5	4,9	3,1	3,5	4,6	5,5	6,1	5,4	4,9	3,1	2,9	2,7
27-mai-2012	4	4,5	3,8	4,5	2,7	1,7	2,1	1,2	1,2	1,3	2,4	2,7	3,2	5	5,5	4,7	5,5	5,5	6,2	5,2	4,3	3,8	5,7	4,3
28-mai-2012	3,5	3,4	2,3	3,5	2,8	3,2	3,5	3,4	2	1,5	3,1	4,2	5,6	4,7	3,5	6,1	6,6	6,5	6,3	5,8	6,1	4,1	4	4,8
29-mai-2012	6,2	4,7	2,7	3,1	2,6	3,3	2	0,9	0,5	0,7	2,6	3,9	6,3	6	6,9	5,4	3,8	4,9	5,7	5,6	4,7	4,2	3,6	4,6
30-mai-2012	5,5	3,4	3,5	3,7	4	3,2	2,6	1,1	1,2	0,9	1,7	4,2	3,6	5,1	5,4	5,3	6,3	5,4	5,4	5,5	4	2,3	1,6	2,4
31-mai-2012	3,5	4	3,1	3,2	2,8	1,9	1	1	1,1	0,9	1,9	3,9	3,9	3	3,6	2	3,1	4,3	5,2	5,4	5,4	3,1	2,8	2,9
01-jun-2012	4,9	5,1	4,6	4,5	4	3	2,7	2,1	1,4	0,9	2,3	3,4	3,8	3,1	4,1	4,8	4,2	5,8	6	6,4	5,8	4,2	4,3	5,1
02-jun-2012	5,5	4,8	4,1	3,4	2	3,2	2,4	1,6	1,5	1,3	2,6	4	5,5	5,7	4,6	6,3	5,7	6,8	5,8	6,6	5,7	4,5	5,4	5,4
03-jun-2012	5,1	5,1	3,9	2,5	3,5	2,5	1,7	1,8	0,5	1,6	3	4	4	4,6	6,5	6,1	5,8	5,6	6,3	6,7	4,6	3,4	4,5	3,7
04-jun-2012	3,6	3,9	3,4	3,6	2,9	2	2	1,4	1,3	1,1	2,6	4	4,1	4,7	5,4	4,3	5,4	5,8	5,8	5,8	4,7	2,9	2,8	3,1
05-jun-2012	2,8	3,5	3,1	3,2	2,7	1,9	1,1	1	0,6	1,3	1,8	3,4	4,8	3,6	3,9	3,4	4,7	6,2	6,2	6,5	6,5	4,4	4,7	5,2
06-jun-2012	5,2	4	4,9	4,3	1,7	1,6	1,4	1,5	1,6	1,2	3	2,5	3,3	3,2	2,6	4,2	4,1	5,5	5,5	5,3	4,5	4,6	3,9	5,1
07-jun-2012	5,1	4,4	5,8	5,8	5,4	4,1	3,7	2,5	2,5	2,2	2,7	4,6	4,4	4,5	3,9	5,1	5,3	6,5	7,1	6	5,3	4,2	5,4	5,1
08-jun-2012	5,1	5,7	6,2	2,1	1,1	2	2,6	2,7	2,2	2	2,3	3,8	4,3	5,2	4,5	4,5	4,3	5	4,3	4,8	3,6	4,8	3,5	5,5
09-jun-2012	5,8	5,6	4,8	3,4	4,4	3,6	3,8	1,5	2,2	1,1	2,5	3,5	4,5	3,7	3,8	5,1	5	6,2	5,7	6,1	5,5	4,9	4,3	3,9
10-jun-2012	4,7	4	3,7	2,8	1,7	1,3	1,7	1,4	0,6	0,6	2,1	2	3,8	3,3	2,5	3,2	3,2	5,8	6,1	7	4,9	3,5	4,3	5,7
11-jun-2012	5,6	3,2	3,3	2,1	1,6	1,7	2,6	2,8	1,8	2	3,7	4,5	4,4	3,3	4,4	5,1	5,2	6,9	6,3	5,9	6,3	4,3	3,7	5
12-jun-2012	5,5	4,8	3,8	4,3	3,6	3,4	3,6	2,3	1,9	1,8	3,1	4,2	5,3	5,2	5,2	5,9	6	6,2	6,4	5,5	5,5	4,1	4,1	4,9
13-jun-2012	5,4	3,9	3,5	3,9	3,1	2,2	1,4	1,2	1,3	0,7	2,6	3,3	3,3	3,3	2,1	3,9	3,8	5,6	5,4	5,1	5,4	3,2	2,7	3,6
14-jun-2012	5,5	4,6	4,1	2,6	2,7	2,2	1,5	0,7	0,5	0,1	1,6	2,7	3,6	5	3,9	3,4	5	6	6,2	6,1	4,6	2,6	3,2	3,6
15-jun-2012	2,9	2,5	3,3	2,2	1,4	1,2	1,1	1	0,9	0,8	1,5	3,8	3,8	3,7	3,4	4,1	4,7	5,1	6,2	5,2	4,6	2,4	1,3	4,3
16-jun-2012	5,7	3,6	3,2	2,7	2,6	1,5	2,6	2,1	1,5	1,5	1,4	2,5	4,1	4,1	3,3	4,3	4,1	4,2	4,3	5,2	4,7	3,7	2,9	3
17-jun-2012	3,7	2,6	3,3	4	4,4	4,9	4,2	3,7	2,9	1,9	3,8	2,4	2,1	2,7	5	4	4,6	5,5	6,2	6	5,1	3,8	3,7	3,5
18-jun-2012	3,2	1,2	0,7	1,9	2,1	0,9	1,7	1,5	1,1	0,7	3,2	4,3	4	4,4	4,7	5,5	5,5	5,6	5,5	5,9	4,8	4,2	4,3	4,1
19-jun-2012	5,2	6	5,3	5,2	5	3	1,8	1,3	1	1,2	2,3	3,6	3,1	3,4	5,2	5	5,5	5,7	6	6,5	6,1	4,1	3,9	5,2
20-jun-2012	3,8	2,6	3,3	2,8	2,5	1,6	1,3	1,5	1,1	1,3	1,7	3,9	4,6	4,7	3,2	2,9	4,7	5,4	5,2	5,1	4,5	2,3	1,8	1,4
21-jun-2012	2,2	3,5	4	4	3,9	3,6	2,8	2,3	2,1	1	2,5	3,3	3,7	5,2	4	5,2	5,6	6	6,5	6,6	6,2	4,3	5,3	4,5
22-jun-2012	5	5,3	4,2	4,4	3,8	3	1,6	1,1	1,3	1,4	2,9	4,2	5,2	5,2	5,6	6,7	6,1	4,8	4,4	3,8	3,6	2,4	1,7	2,6
23-jun-2012	1,2	2,3	1,5	1,1	1,3	1,1	2,7	1,7	2	0,7	1,1	2,5	4,4	5,4	4,3	5,4	5,5	5,8	5,9	5,2	4,3	4	3,6	3,7
24-jun-2012	3,7	4,4	3,5	2,6	2,4	2,3	2,1	1,6	1,2	1,7	1,7	2,9	2,3	3,4	3	3,5	4,2	4,4	4,8	4,6	4,3	3,1	1,7	2,8
25-jun-2012	3,3	4,1	1,7	0,8	0,9	0,6	0,6	0,8	0,7	0,4	1	1,9	3,1	3,5	2,3	5,1	4	4,2	1,9	2,7	4,2	1,4	3,4	3,4
26-jun-2012	3,8	3,6	4,6	3,2	2	0,9	1,3	0,9	0,9	0,6	1,5	3,3	3,4	3,3	3,9	3,5	3,7	4,7	5,2	4,7	4,9	3,6	2,7	2,2
27-jun-2012	3	2,3	2,1	1,7	1	1	1	1,2	0,9	0,9	1,4	3,3	3,3	4	3,6	3,9	4,7	5,4	5	5,4	4,8	3,2	2,3	3
28-jun-2012	3,3	3,1	4,2	3,3	4,3	2,7	1,9	1,8	1,4	1,4	0,9	3,8	1,7	2,5	4,1	3,1	3,9	5	5,6	5,3	4,4	3,8	2,8	1,9
29-jun-2012	3,8	1,9	1,4	1,1	1,1	0,6	0,3	0,3	0,4	0,4	1,2	2	2,4	3,2	4	2,7	4,3	4,6	4,4	3,5	2,8	3,8	2,8	3,1
30-jun-2012	3,4	3,7	4,2	2,9	1,9	1,1	1	2,8	1,7	1	1,5	3	3,6	3,8	3,5	4,9	5,1	5,8	5,3	5,8	4,8	4	4,7	3,9
01-jul-2012	3,5	2,5	2,1	2,6	1,5	1,5	0,9	0,9	0,6	0,8	0,6	1,7	2,8	2,7	3	3	4,4	5,2	5,1	6,3	5,5	3,5	3,3	3,5
02-jul-2012	2,3	2,8	4,2	4,3	3,5	3	2,5	3,2	1,2	1,3	2,3	2,9	3,2	4,6	3,9	3,6	4,9	2,7	4,2	5,6	3,8	2,4	1,7	1,2
03-jul-2012	1,5	1	0,9	1,3	1,1	0,7	0,9	1,3	0,8	1	2,4	3,6	3,9	3,2	3,9	3,1	4,6	4,9	5,7	5,2	4,7	4,2	3,3	3,6
04-jul-2012	2,7	2,3	2,4	2,8	2,3	2,1	1,6	1,4	1,5	1,1	1,3	3,4	2,7	3,1	2,8	4,1	3,5	4,5	5,2	5,3	4,8	4,5	3,3	3,4
05-jul-2012	4,2	3,7	2,8	2,2	1,6	2,6	1,4	1,3	1,6	1,3	2,8	4	4,3	5	4	4,3	5,3	6,3	5,8	6,9	5,9	6,7	4,9	3,8
06-jul-2012	3,2	3,8	4,1	3,6	3,1	1,5	2,2	1,7	1,1	1,8	2,9	2,7	3,3	4	4	5,3	5	6,7	6,7	6,8	6,3	5	4,4	4,6
07-jul-2012	5,7	4	5,1	4,3	3,6	1,9	3,8	2,7	2,2	2,9	2,9	3,1	3,5	3,6	3,4	3,6	3,2	5	5,4	5,5	4,6	5,4	4,5	3,6
